Area Code,Date,Product,Product Line,Product Type,State,Territory,Territory Size,Type,Budget COGS,Budget Margin,Budget Profit,Budget Sales,Cogs,Inventory,Margin,Marketing,Number of Records,Profit,Sales,Total Expenses
310,01-03-2013,Caffe Latte,Beans,Espresso,California,West,Major Territory,Regular,220,230,150,450,239,"1,417",239,66,1,221,509,90
323,01-03-2013,Caffe Mocha,Beans,Espresso,California,West,Major Territory,Regular,120,160,30,280,125,700,173,113,1,40,318,146
319,01-03-2013,Decaf Irish Cream,Beans,Coffee,Iowa,Central,Small Territory,Decaf,20,30,20,50,23,617,31,7,1,18,58,19
314,01-03-2013,Decaf Irish Cream,Beans,Coffee,Missouri,Central,Small Territory,Decaf,70,100,60,170,74,949,89,22,1,67,174,44
715,01-03-2013,Decaf Irish Cream,Beans,Coffee,Wisconsin,Central,Small Territory,Decaf,80,110,70,190,80,415,108,26,1,82,200,53
985,01-03-2013,Decaf Irish Cream,Beans,Coffee,Louisiana,South,Small Territory,Decaf,60,90,70,150,49,767,72,13,1,70,129,25
505,01-03-2013,Decaf Irish Cream,Beans,Coffee,New Mexico,South,Small Territory,Decaf,110,20,-20,130,88,715,18,27,1,-49,113,51
405,01-03-2013,Decaf Irish Cream,Beans,Coffee,Oklahoma,South,Small Territory,Decaf,40,50,40,90,32,813,47,8,1,40,84,20
775,01-03-2013,Decaf Irish Cream,Beans,Coffee,Nevada,West,Small Territory,Decaf,30,40,20,70,28,958,35,8,1,9,67,29
971,01-03-2013,Decaf Irish Cream,Beans,Coffee,Oregon,West,Small Territory,Decaf,60,90,60,150,49,351,72,15,1,50,129,38
435,01-03-2013,Decaf Irish Cream,Beans,Coffee,Utah,West,Small Territory,Decaf,100,130,70,230,85,476,104,32,1,56,201,66
206,01-03-2013,Decaf Irish Cream,Beans,Coffee,Washington,West,Small Territory,Decaf,110,170,70,280,95,532,132,86,1,24,242,116
712,01-03-2013,Decaf Espresso,Beans,Espresso,Iowa,Central,Small Territory,Decaf,0,50,40,50,0,731,43,0,1,47,46,11
573,01-03-2013,Decaf Espresso,Beans,Espresso,Missouri,Central,Small Territory,Decaf,50,80,60,130,48,766,70,13,1,67,126,25
262,01-03-2013,Decaf Espresso,Beans,Espresso,Wisconsin,Central,Small Territory,Decaf,50,80,60,130,49,611,63,16,1,50,119,29
203,01-03-2013,Decaf Espresso,Beans,Espresso,Connecticut,East,Small Territory,Decaf,50,70,40,120,53,299,71,17,1,39,132,45
985,01-03-2013,Decaf Espresso,Beans,Espresso,Louisiana,South,Small Territory,Decaf,40,70,50,110,52,376,77,16,1,56,137,39
505,01-03-2013,Decaf Espresso,Beans,Espresso,New Mexico,South,Small Territory,Decaf,30,40,10,70,36,187,49,11,1,16,91,38
580,01-03-2013,Decaf Espresso,Beans,Espresso,Oklahoma,South,Small Territory,Decaf,70,110,70,180,84,632,126,27,1,101,224,58
775,01-03-2013,Decaf Espresso,Beans,Espresso,Nevada,West,Small Territory,Decaf,10,20,10,30,16,772,25,4,1,15,44,15
503,01-03-2013,Decaf Espresso,Beans,Espresso,Oregon,West,Small Territory,Decaf,150,160,100,310,162,"1,059",163,45,1,140,346,69
435,01-03-2013,Decaf Espresso,Beans,Espresso,Utah,West,Small Territory,Decaf,40,70,50,110,49,809,72,13,1,70,129,25
206,01-03-2013,Decaf Espresso,Beans,Espresso,Washington,West,Small Territory,Decaf,60,80,50,140,71,950,84,22,1,59,165,44
712,01-03-2013,Amaretto,Beans,Coffee,Iowa,Central,Small Territory,Regular,10,30,20,40,18,816,27,5,1,15,48,17
262,01-03-2013,Amaretto,Beans,Coffee,Wisconsin,Central,Small Territory,Regular,50,70,30,120,54,301,66,20,1,19,128,53
515,01-03-2013,Colombian,Beans,Coffee,Iowa,Central,Small Territory,Regular,20,40,20,60,28,958,35,8,1,9,67,29
314,01-03-2013,Colombian,Beans,Coffee,Missouri,Central,Small Territory,Regular,90,100,40,190,85,476,104,32,1,58,201,65
715,01-03-2013,Colombian,Beans,Coffee,Wisconsin,Central,Small Territory,Regular,100,130,30,230,95,532,132,86,1,25,242,115
603,01-03-2013,Amaretto,Beans,Coffee,New Hampshire,East,Small Territory,Regular,40,60,40,100,43,231,64,13,1,43,114,35
860,01-03-2013,Colombian,Beans,Coffee,Connecticut,East,Small Territory,Regular,110,180,130,290,123,932,186,40,1,169,329,72
603,01-03-2013,Colombian,Beans,Coffee,New Hampshire,East,Small Territory,Regular,40,70,40,110,47,361,72,15,1,39,127,46
337,01-03-2013,Colombian,Beans,Coffee,Louisiana,South,Small Territory,Regular,40,60,50,100,33,768,49,9,1,43,87,20
505,01-03-2013,Colombian,Beans,Coffee,New Mexico,South,Small Territory,Regular,50,90,50,140,47,361,72,15,1,39,127,46
405,01-03-2013,Colombian,Beans,Coffee,Oklahoma,South,Small Territory,Regular,50,70,50,120,43,613,55,14,1,43,104,26
971,01-03-2013,Amaretto,Beans,Coffee,Oregon,West,Small Territory,Regular,60,90,30,150,52,421,73,47,1,-4,133,76
435,01-03-2013,Amaretto,Beans,Coffee,Utah,West,Small Territory,Regular,90,110,70,200,74,949,89,22,1,67,174,44
702,01-03-2013,Colombian,Beans,Coffee,Nevada,West,Small Territory,Regular,40,50,10,90,33,190,42,12,1,-6,80,46
971,01-03-2013,Colombian,Beans,Coffee,Oregon,West,Small Territory,Regular,70,110,60,180,62,385,87,20,1,36,159,63
801,01-03-2013,Colombian,Beans,Coffee,Utah,West,Small Territory,Regular,60,90,60,150,53,299,71,17,1,39,132,45
509,01-03-2013,Colombian,Beans,Coffee,Washington,West,Small Territory,Regular,70,110,80,180,61,325,89,19,1,71,160,41
515,01-03-2013,Caffe Mocha,Beans,Espresso,Iowa,Central,Small Territory,Regular,10,30,20,40,16,772,25,4,1,13,44,16
573,01-03-2013,Caffe Mocha,Beans,Espresso,Missouri,Central,Small Territory,Regular,50,90,70,140,49,809,72,13,1,70,129,25
414,01-03-2013,Caffe Mocha,Beans,Espresso,Wisconsin,Central,Small Territory,Regular,80,100,60,180,71,950,84,22,1,61,165,43
203,01-03-2013,Caffe Mocha,Beans,Espresso,Connecticut,East,Small Territory,Regular,60,80,10,140,63,506,87,57,1,0,160,87
603,01-03-2013,Caffe Mocha,Beans,Espresso,New Hampshire,East,Small Territory,Regular,40,60,10,100,44,251,63,40,1,-10,114,70
603,01-03-2013,Regular Espresso,Beans,Espresso,New Hampshire,East,Small Territory,Regular,30,40,0,70,33,162,42,12,1,-6,80,46
225,01-03-2013,Caffe Latte,Beans,Espresso,Louisiana,South,Small Territory,Regular,50,70,0,120,63,187,87,57,1,1,160,86
505,01-03-2013,Caffe Latte,Beans,Espresso,New Mexico,South,Small Territory,Regular,20,40,10,60,33,36,42,12,1,-4,80,45
405,01-03-2013,Caffe Latte,Beans,Espresso,Oklahoma,South,Small Territory,Regular,70,110,80,180,89,94,125,27,1,110,228,51
504,01-03-2013,Caffe Mocha,Beans,Espresso,Louisiana,South,Small Territory,Regular,50,90,70,140,62,346,105,19,1,93,178,42
505,01-03-2013,Caffe Mocha,Beans,Espresso,New Mexico,South,Small Territory,Regular,30,60,10,90,44,251,63,40,1,-10,114,70
580,01-03-2013,Caffe Mocha,Beans,Espresso,Oklahoma,South,Small Territory,Regular,10,30,30,40,21,449,32,5,1,22,56,17
775,01-03-2013,Caffe Latte,Beans,Espresso,Nevada,West,Small Territory,Regular,0,40,30,40,0,731,43,0,1,46,46,12
503,01-03-2013,Caffe Latte,Beans,Espresso,Oregon,West,Small Territory,Regular,50,70,20,120,58,325,71,22,1,22,137,56
801,01-03-2013,Caffe Latte,Beans,Espresso,Utah,West,Small Territory,Regular,40,70,50,110,48,766,70,13,1,67,126,25
425,01-03-2013,Caffe Latte,Beans,Espresso,Washington,West,Small Territory,Regular,40,60,40,100,49,611,63,16,1,52,119,28
702,01-03-2013,Caffe Mocha,Beans,Espresso,Nevada,West,Small Territory,Regular,10,30,20,40,18,816,27,5,1,15,48,17
503,01-03-2013,Caffe Mocha,Beans,Espresso,Oregon,West,Small Territory,Regular,50,70,40,120,57,323,77,18,1,47,143,45
801,01-03-2013,Caffe Mocha,Beans,Espresso,Utah,West,Small Territory,Regular,40,60,40,100,48,611,62,15,1,50,117,28
360,01-03-2013,Caffe Mocha,Beans,Espresso,Washington,West,Small Territory,Regular,50,60,20,110,54,301,66,20,1,18,128,54
970,01-03-2013,Chamomile,Leaves,Herbal Tea,Colorado,Central,Major Territory,Decaf,130,150,100,280,162,"1,059",163,45,1,140,346,69
312,01-03-2013,Chamomile,Leaves,Herbal Tea,Illinois,Central,Major Territory,Decaf,70,110,90,180,87,756,126,24,1,135,227,35
234,01-03-2013,Chamomile,Leaves,Herbal Tea,Ohio,Central,Major Territory,Decaf,10,30,30,40,21,449,32,5,1,22,56,17
303,01-03-2013,Lemon,Leaves,Herbal Tea,Colorado,Central,Major Territory,Decaf,40,70,20,110,52,421,73,47,1,-6,133,77
630,01-03-2013,Lemon,Leaves,Herbal Tea,Illinois,Central,Major Territory,Decaf,70,90,60,160,84,603,109,27,1,104,206,39
513,01-03-2013,Lemon,Leaves,Herbal Tea,Ohio,Central,Major Territory,Decaf,20,40,40,60,32,813,47,8,1,42,84,19
970,01-03-2013,Mint,Leaves,Herbal Tea,Colorado,Central,Major Territory,Decaf,40,70,40,110,57,323,77,18,1,46,143,46
309,01-03-2013,Mint,Leaves,Herbal Tea,Illinois,Central,Major Territory,Decaf,80,120,100,200,95,799,139,26,1,151,249,37
352,01-03-2013,Chamomile,Leaves,Herbal Tea,Florida,East,Major Territory,Decaf,30,50,30,80,49,611,63,16,1,52,119,28
727,01-03-2013,Lemon,Leaves,Herbal Tea,Florida,East,Major Territory,Decaf,40,50,20,90,54,301,66,20,1,18,128,54
781,01-03-2013,Lemon,Leaves,Herbal Tea,Massachusetts,East,Major Territory,Decaf,40,60,30,100,58,325,71,22,1,24,137,55
718,01-03-2013,Lemon,Leaves,Herbal Tea,New York,East,Major Territory,Decaf,180,220,130,400,245,"1,471",268,93,1,209,547,127
813,01-03-2013,Mint,Leaves,Herbal Tea,Florida,East,Major Territory,Decaf,50,70,50,120,71,950,84,22,1,59,165,44
347,01-03-2013,Mint,Leaves,Herbal Tea,New York,East,Major Territory,Decaf,160,-20,-80,140,214,"1,480",-32,66,1,-177,194,87
940,01-03-2013,Chamomile,Leaves,Herbal Tea,Texas,South,Major Territory,Decaf,50,80,50,130,57,323,77,18,1,46,143,46
915,01-03-2013,Lemon,Leaves,Herbal Tea,Texas,South,Major Territory,Decaf,40,70,40,110,49,351,72,15,1,52,129,37
408,01-03-2013,Chamomile,Leaves,Herbal Tea,California,West,Major Territory,Decaf,80,120,100,200,95,799,139,26,1,150,249,38
323,01-03-2013,Lemon,Leaves,Herbal Tea,California,West,Major Territory,Decaf,180,230,170,410,214,923,253,66,1,245,498,88
760,01-03-2013,Mint,Leaves,Herbal Tea,California,West,Major Territory,Decaf,70,90,60,160,84,603,109,27,1,102,206,40
970,01-03-2013,Darjeeling,Leaves,Tea,Colorado,Central,Major Territory,Regular,40,70,20,110,58,325,71,22,1,24,137,55
708,01-03-2013,Darjeeling,Leaves,Tea,Illinois,Central,Major Territory,Regular,60,110,80,170,81,441,117,22,1,125,211,33
513,01-03-2013,Darjeeling,Leaves,Tea,Ohio,Central,Major Territory,Regular,70,110,60,180,84,632,126,27,1,101,224,58
970,01-03-2013,Earl Grey,Leaves,Tea,Colorado,Central,Major Territory,Regular,50,60,30,110,62,952,73,19,1,47,144,41
815,01-03-2013,Earl Grey,Leaves,Tea,Illinois,Central,Major Territory,Regular,60,90,40,150,72,541,108,23,1,79,192,55
419,01-03-2013,Earl Grey,Leaves,Tea,Ohio,Central,Major Territory,Regular,70,110,70,180,89,481,125,27,1,110,228,51
719,01-03-2013,Green Tea,Leaves,Tea,Colorado,Central,Major Territory,Regular,30,50,30,80,43,613,55,14,1,43,104,26
863,01-03-2013,Darjeeling,Leaves,Tea,Florida,East,Major Territory,Regular,30,50,40,80,33,813,48,9,1,40,86,21
413,01-03-2013,Darjeeling,Leaves,Tea,Massachusetts,East,Major Territory,Regular,30,50,40,80,32,813,47,8,1,42,84,19
347,01-03-2013,Darjeeling,Leaves,Tea,New York,East,Major Territory,Regular,100,150,120,250,95,799,139,26,1,151,249,37
585,01-03-2013,Earl Grey,Leaves,Tea,New York,East,Major Territory,Regular,90,140,110,230,87,756,126,24,1,135,227,35
904,01-03-2013,Green Tea,Leaves,Tea,Florida,East,Major Territory,Regular,50,80,60,130,49,767,72,13,1,70,129,25
781,01-03-2013,Green Tea,Leaves,Tea,Massachusetts,East,Major Territory,Regular,20,30,20,50,21,449,32,5,1,22,56,17
646,01-03-2013,Green Tea,Leaves,Tea,New York,East,Major Territory,Regular,80,130,100,210,81,441,117,22,1,123,211,34
510,01-03-2013,Darjeeling,Leaves,Tea,California,West,Major Territory,Regular,50,90,80,140,87,756,126,24,1,135,227,35
916,01-03-2013,Earl Grey,Leaves,Tea,California,West,Major Territory,Regular,50,80,70,130,81,441,117,22,1,125,211,33
818,01-03-2013,Green Tea,Leaves,Tea,California,West,Major Territory,Regular,40,80,50,120,72,541,108,23,1,80,192,54
563,01-03-2013,Chamomile,Leaves,Herbal Tea,Iowa,Central,Small Territory,Decaf,200,290,210,490,243,"1,260",324,80,1,315,604,112
417,01-03-2013,Chamomile,Leaves,Herbal Tea,Missouri,Central,Small Territory,Decaf,30,60,10,90,44,251,63,40,1,-9,114,69
920,01-03-2013,Chamomile,Leaves,Herbal Tea,Wisconsin,Central,Small Territory,Decaf,50,90,70,140,62,346,105,19,1,93,178,42
641,01-03-2013,Lemon,Leaves,Herbal Tea,Iowa,Central,Small Territory,Decaf,90,140,110,230,109,585,158,34,1,151,285,56
816,01-03-2013,Lemon,Leaves,Herbal Tea,Missouri,Central,Small Territory,Decaf,70,20,-10,90,88,715,18,27,1,-47,113,50
715,01-03-2013,Lemon,Leaves,Herbal Tea,Wisconsin,Central,Small Territory,Decaf,40,60,50,100,49,767,72,13,1,70,129,25
959,01-03-2013,Lemon,Leaves,Herbal Tea,Connecticut,East,Small Territory,Decaf,60,80,40,140,85,476,104,32,1,58,201,65
603,01-03-2013,Lemon,Leaves,Herbal Tea,New Hampshire,East,Small Territory,Decaf,20,30,0,50,33,190,42,12,1,-4,80,45
475,01-03-2013,Mint,Leaves,Herbal Tea,Connecticut,East,Small Territory,Decaf,50,70,50,120,74,949,89,22,1,68,174,43
318,01-03-2013,Chamomile,Leaves,Herbal Tea,Louisiana,South,Small Territory,Decaf,40,60,40,100,48,611,62,15,1,50,117,28
505,01-03-2013,Chamomile,Leaves,Herbal Tea,New Mexico,South,Small Territory,Decaf,10,30,20,40,18,816,27,5,1,15,48,17
918,01-03-2013,Chamomile,Leaves,Herbal Tea,Oklahoma,South,Small Territory,Decaf,50,60,20,110,54,301,66,20,1,19,128,53
504,01-03-2013,Lemon,Leaves,Herbal Tea,Louisiana,South,Small Territory,Decaf,80,100,40,180,85,476,104,32,1,58,201,65
505,01-03-2013,Lemon,Leaves,Herbal Tea,New Mexico,South,Small Territory,Decaf,20,40,20,60,28,958,35,8,1,7,67,30
918,01-03-2013,Lemon,Leaves,Herbal Tea,Oklahoma,South,Small Territory,Decaf,90,130,30,220,95,532,132,86,1,25,242,115
775,01-03-2013,Chamomile,Leaves,Herbal Tea,Nevada,West,Small Territory,Decaf,100,160,50,260,125,700,173,113,1,40,318,146
503,01-03-2013,Chamomile,Leaves,Herbal Tea,Oregon,West,Small Territory,Decaf,30,50,50,80,37,768,55,10,1,49,98,22
435,01-03-2013,Chamomile,Leaves,Herbal Tea,Utah,West,Small Territory,Decaf,30,60,40,90,43,231,64,13,1,42,114,36
360,01-03-2013,Chamomile,Leaves,Herbal Tea,Washington,West,Small Territory,Decaf,100,170,120,270,123,932,186,40,1,171,329,71
702,01-03-2013,Lemon,Leaves,Herbal Tea,Nevada,West,Small Territory,Decaf,130,190,120,320,154,829,213,50,1,177,391,94
503,01-03-2013,Lemon,Leaves,Herbal Tea,Oregon,West,Small Territory,Decaf,30,50,30,80,43,613,55,14,1,43,104,26
435,01-03-2013,Lemon,Leaves,Herbal Tea,Utah,West,Small Territory,Decaf,40,60,30,100,47,361,72,15,1,39,127,46
509,01-03-2013,Lemon,Leaves,Herbal Tea,Washington,West,Small Territory,Decaf,20,50,50,70,33,768,49,9,1,43,87,20
775,01-03-2013,Mint,Leaves,Herbal Tea,Nevada,West,Small Territory,Decaf,90,140,110,230,109,585,158,34,1,151,285,56
801,01-03-2013,Mint,Leaves,Herbal Tea,Utah,West,Small Territory,Decaf,70,20,-20,90,88,715,18,27,1,-47,113,50
712,01-03-2013,Darjeeling,Leaves,Tea,Iowa,Central,Small Territory,Regular,200,220,140,420,239,"1,417",239,66,1,220,509,91
314,01-03-2013,Darjeeling,Leaves,Tea,Missouri,Central,Small Territory,Regular,30,40,10,70,36,187,49,11,1,16,91,38
608,01-03-2013,Darjeeling,Leaves,Tea,Wisconsin,Central,Small Territory,Regular,40,70,40,110,52,376,77,16,1,56,137,39
563,01-03-2013,Earl Grey,Leaves,Tea,Iowa,Central,Small Territory,Regular,210,270,160,480,245,"1,369",301,93,1,260,582,126
660,01-03-2013,Earl Grey,Leaves,Tea,Missouri,Central,Small Territory,Regular,20,40,0,60,33,162,42,12,1,-4,80,45
262,01-03-2013,Earl Grey,Leaves,Tea,Wisconsin,Central,Small Territory,Regular,50,80,10,130,63,506,87,57,1,1,160,86
636,01-03-2013,Green Tea,Leaves,Tea,Missouri,Central,Small Territory,Regular,20,40,0,60,33,190,42,12,1,-6,80,46
860,01-03-2013,Darjeeling,Leaves,Tea,Connecticut,East,Small Territory,Regular,50,80,60,130,49,809,72,13,1,70,129,25
603,01-03-2013,Darjeeling,Leaves,Tea,New Hampshire,East,Small Territory,Regular,10,30,20,40,18,816,27,5,1,16,48,16
475,01-03-2013,Green Tea,Leaves,Tea,Connecticut,East,Small Territory,Regular,20,40,30,60,25,769,37,7,1,27,66,19
603,01-03-2013,Green Tea,Leaves,Tea,New Hampshire,East,Small Territory,Regular,0,40,30,40,0,731,43,0,1,47,46,11
702,01-03-2013,Darjeeling,Leaves,Tea,Nevada,West,Small Territory,Regular,160,220,150,380,243,"1,260",324,80,1,315,604,112
541,01-03-2013,Darjeeling,Leaves,Tea,Oregon,West,Small Territory,Regular,10,20,20,30,21,449,32,5,1,24,56,16
435,01-03-2013,Darjeeling,Leaves,Tea,Utah,West,Small Territory,Regular,20,50,10,70,44,251,63,40,1,-10,114,70
425,01-03-2013,Darjeeling,Leaves,Tea,Washington,West,Small Territory,Regular,40,70,40,110,62,346,105,19,1,92,178,43
775,01-03-2013,Earl Grey,Leaves,Tea,Nevada,West,Small Territory,Regular,150,170,110,320,239,"1,417",239,66,1,220,509,91
971,01-03-2013,Earl Grey,Leaves,Tea,Oregon,West,Small Territory,Regular,50,90,60,140,84,632,126,27,1,101,224,58
801,01-03-2013,Earl Grey,Leaves,Tea,Utah,West,Small Territory,Regular,20,30,10,50,36,187,49,11,1,15,91,39
206,01-03-2013,Earl Grey,Leaves,Tea,Washington,West,Small Territory,Regular,30,50,30,80,52,376,77,16,1,56,137,39
775,01-03-2013,Green Tea,Leaves,Tea,Nevada,West,Small Territory,Regular,160,-160,-240,0,245,"2,449",-245,93,1,-505,34,127
971,01-03-2013,Green Tea,Leaves,Tea,Oregon,West,Small Territory,Regular,50,90,60,140,89,481,125,27,1,110,228,51
435,01-03-2013,Green Tea,Leaves,Tea,Utah,West,Small Territory,Regular,20,30,10,50,33,162,42,12,1,-6,80,46
360,01-03-2013,Green Tea,Leaves,Tea,Washington,West,Small Territory,Regular,40,60,10,100,63,506,87,57,1,0,160,87
303,01-04-2013,Decaf Irish Cream,Beans,Coffee,Colorado,Central,Major Territory,Decaf,100,150,120,250,100,822,145,28,1,156,261,40
312,01-04-2013,Decaf Irish Cream,Beans,Coffee,Illinois,Central,Major Territory,Decaf,130,180,130,310,123,611,178,39,1,172,321,62
513,01-04-2013,Decaf Irish Cream,Beans,Coffee,Ohio,Central,Major Territory,Decaf,50,80,20,130,52,433,73,47,1,-4,133,76
754,01-04-2013,Decaf Irish Cream,Beans,Coffee,Florida,East,Major Territory,Decaf,100,150,100,250,112,502,155,34,1,145,285,57
940,01-04-2013,Decaf Irish Cream,Beans,Coffee,Texas,South,Major Territory,Decaf,90,130,100,220,78,593,100,25,1,93,190,37
818,01-04-2013,Decaf Irish Cream,Beans,Coffee,California,West,Major Territory,Decaf,240,-50,-150,190,191,"1,564",-32,63,1,-209,169,109
303,01-04-2013,Decaf Espresso,Beans,Espresso,Colorado,Central,Major Territory,Decaf,70,130,80,200,68,559,102,22,1,71,181,54
815,01-04-2013,Decaf Espresso,Beans,Espresso,Illinois,Central,Major Territory,Decaf,270,290,200,560,239,"1,464",239,66,1,221,509,90
419,01-04-2013,Decaf Espresso,Beans,Espresso,Ohio,Central,Major Territory,Decaf,60,80,30,140,54,337,67,20,1,19,129,54
754,01-04-2013,Decaf Espresso,Beans,Espresso,Florida,East,Major Territory,Decaf,70,120,80,190,83,433,112,27,1,86,208,54
832,01-04-2013,Decaf Espresso,Beans,Espresso,Texas,South,Major Territory,Decaf,60,110,90,170,81,460,117,22,1,125,211,33
415,01-04-2013,Decaf Espresso,Beans,Espresso,California,West,Major Territory,Decaf,240,320,220,560,252,"1,316",335,83,1,326,626,115
970,01-04-2013,Amaretto,Beans,Coffee,Colorado,Central,Major Territory,Regular,90,140,110,230,91,777,132,25,1,142,238,36
567,01-04-2013,Amaretto,Beans,Coffee,Ohio,Central,Major Territory,Regular,50,80,50,130,55,336,74,18,1,42,137,46
970,01-04-2013,Colombian,Beans,Coffee,Colorado,Central,Major Territory,Regular,80,100,70,180,78,593,100,25,1,93,190,37
630,01-04-2013,Colombian,Beans,Coffee,Illinois,Central,Major Territory,Regular,200,270,170,470,191,865,265,63,1,232,486,109
330,01-04-2013,Colombian,Beans,Coffee,Ohio,Central,Major Territory,Regular,40,70,40,110,43,363,64,13,1,40,114,37
850,01-04-2013,Colombian,Beans,Coffee,Florida,East,Major Territory,Regular,80,130,90,210,88,653,134,29,1,108,237,61
339,01-04-2013,Colombian,Beans,Coffee,Massachusetts,East,Major Territory,Regular,60,430,400,490,68,-348,451,22,1,589,553,54
518,01-04-2013,Colombian,Beans,Coffee,New York,East,Major Territory,Regular,270,400,280,670,284,"2,108",428,99,1,410,759,152
361,01-04-2013,Colombian,Beans,Coffee,Texas,South,Major Territory,Regular,260,310,230,570,209,969,247,64,1,239,486,86
562,01-04-2013,Amaretto,Beans,Coffee,California,West,Major Territory,Regular,150,-20,-70,130,123,964,-13,39,1,-113,117,63
209,01-04-2013,Colombian,Beans,Coffee,California,West,Major Territory,Regular,350,540,400,890,284,"2,108",428,99,1,410,759,152
719,01-04-2013,Caffe Mocha,Beans,Espresso,Colorado,Central,Major Territory,Regular,90,140,110,230,81,460,117,22,1,125,211,33
309,01-04-2013,Caffe Mocha,Beans,Espresso,Illinois,Central,Major Territory,Regular,290,400,280,690,252,"1,316",335,83,1,326,626,115
216,01-04-2013,Caffe Mocha,Beans,Espresso,Ohio,Central,Major Territory,Regular,180,200,130,380,162,"1,091",163,45,1,138,346,70
850,01-04-2013,Caffe Mocha,Beans,Espresso,Florida,East,Major Territory,Regular,90,130,30,220,95,554,132,86,1,25,242,115
339,01-04-2013,Caffe Mocha,Beans,Espresso,Massachusetts,East,Major Territory,Regular,40,70,10,110,52,458,65,47,1,-18,125,77
212,01-04-2013,Caffe Mocha,Beans,Espresso,New York,East,Major Territory,Regular,120,-60,-190,60,125,"1,382",-59,113,1,-304,70,146
508,01-04-2013,Regular Espresso,Beans,Espresso,Massachusetts,East,Major Territory,Regular,150,160,100,310,162,"1,091",163,45,1,140,346,69
